# mapping_set_id: https://github.com/bridgedb/tiwid/raw/refs/heads/main/artifacts/tiwid.sssom.tsv
# mapping_set_description: This Is Where Identifiers Die
# license: https://creativecommons.org/publicdomain/zero/1.0/
# curie_map:
#   cas: https://commonchemistry.cas.org/detail?cas_rn=
#   CHEBI: http://purl.obolibrary.org/obo/CHEBI_
#   chemspider: https://bioregistry.io/chemspider:
#   ensembl: https://www.ensembl.org/id/
#   hgnc.symbol: https://www.genenames.org/data/gene-symbol-report/#!/symbol/
#   hmdb: http://www.hmdb.ca/metabolites/
#   IAO: http://purl.obolibrary.org/obo/IAO_
#   lipidmaps: http://www.lipidmaps.org/data/LMSDRecord.php?LMID=
#   molmedb: https://molmedb.upol.cz/mol/
#   omim: https://omim.org/MIM:
#   pmc: http://europepmc.org/articles/
#   ppr: https://europepmc.org/article/ppr/
#   pubchem.compound: https://pubchem.ncbi.nlm.nih.gov/compound/
#   pubmed: https://bioregistry.io/pubmed:
#   uniprot: http://purl.uniprot.org/uniprot/
#   wikidata: http://www.wikidata.org/entity/
#   wikipathways: http://www.wikipathways.org/instance/
subject_id	predicate_id	object_id	mapping_justification	mapping_date	author_id
wikidata:Q18384087	IAO:0100001	wikidata:Q2601530	semapv:ManualMappingCuration		
wikidata:Q1838618	IAO:0100001	wikidata:Q10866256	semapv:ManualMappingCuration		
wikidata:Q18387808	IAO:0100001	wikidata:Q905520	semapv:ManualMappingCuration		
wikidata:Q18388102	IAO:0100001	wikidata:Q21011226	semapv:ManualMappingCuration		
wikidata:Q18388555	IAO:0100001	wikidata:Q1656546	semapv:ManualMappingCuration		
wikidata:Q18394100	IAO:0100001	wikidata:Q2412969	semapv:ManualMappingCuration		
wikidata:Q18394629	IAO:0100001	wikidata:Q2204067	semapv:ManualMappingCuration		
wikidata:Q18395039	IAO:0100001	wikidata:Q6343339	semapv:ManualMappingCuration		
wikidata:Q18395463	IAO:0100001	wikidata:Q77567067	semapv:ManualMappingCuration		
wikidata:Q18397730	IAO:0100001	wikidata:Q408403	semapv:ManualMappingCuration		
wikidata:Q18406676	IAO:0100001	wikidata:Q204968	semapv:ManualMappingCuration		
wikidata:Q18415999	IAO:0100001	wikidata:Q423338	semapv:ManualMappingCuration		
wikidata:Q18417136	IAO:0100001	wikidata:Q4586731	semapv:ManualMappingCuration		
wikidata:Q18420706	IAO:0100001	wikidata:Q15710532	semapv:ManualMappingCuration		
wikidata:Q18430926	IAO:0100001	wikidata:Q4532977	semapv:ManualMappingCuration		
wikidata:Q18432559	IAO:0100001	wikidata:Q15627923	semapv:ManualMappingCuration		
wikidata:Q18435145	IAO:0100001	wikidata:Q4454244	semapv:ManualMappingCuration		
wikidata:Q18435154	IAO:0100001	wikidata:Q419209	semapv:ManualMappingCuration		
wikidata:Q18444510	IAO:0100001	wikidata:Q423265	semapv:ManualMappingCuration		
wikidata:Q18450316	IAO:0100001	wikidata:Q28209102	semapv:ManualMappingCuration		
wikidata:Q18455782	IAO:0100001	wikidata:Q209194	semapv:ManualMappingCuration		
wikidata:Q18455988	IAO:0100001	wikidata:Q419775	semapv:ManualMappingCuration		
wikidata:Q18456077	IAO:0100001	wikidata:Q409882	semapv:ManualMappingCuration		
wikidata:Q18456286	IAO:0100001	wikidata:Q209405	semapv:ManualMappingCuration		
wikidata:Q18456318	IAO:0100001	wikidata:Q12039474	semapv:ManualMappingCuration		
wikidata:Q18456700	IAO:0100001	wikidata:Q11878802	semapv:ManualMappingCuration		
wikidata:Q18457107	IAO:0100001	wikidata:Q2741084	semapv:ManualMappingCuration		
wikidata:Q18457115	IAO:0100001	wikidata:Q27272029	semapv:ManualMappingCuration		
wikidata:Q18458794	IAO:0100001	wikidata:Q4332244	semapv:ManualMappingCuration		
wikidata:Q18459864	IAO:0100001	wikidata:Q737169	semapv:ManualMappingCuration		
wikidata:Q18461273	IAO:0100001	wikidata:Q4413546	semapv:ManualMappingCuration		
wikidata:Q18465908	IAO:0100001	wikidata:Q24734848	semapv:ManualMappingCuration		
wikidata:Q18467412	IAO:0100001	wikidata:Q3707637	semapv:ManualMappingCuration		
wikidata:Q18469797	IAO:0100001	wikidata:Q4545776	semapv:ManualMappingCuration		
wikidata:Q18470544	IAO:0100001	wikidata:Q265407	semapv:ManualMappingCuration		
wikidata:Q18472638	IAO:0100001	wikidata:Q209433	semapv:ManualMappingCuration		
wikidata:Q18472638	IAO:0100001	wikidata:Q209433	semapv:ManualMappingCuration		
wikidata:Q18472679	IAO:0100001	wikidata:Q2823210	semapv:ManualMappingCuration		
wikidata:Q18472941	IAO:0100001	wikidata:Q11309584	semapv:ManualMappingCuration		
wikidata:Q18477074	IAO:0100001	wikidata:Q27280726	semapv:ManualMappingCuration		
wikidata:Q18477853	IAO:0100001	wikidata:Q2348812	semapv:ManualMappingCuration		
wikidata:Q18478854	IAO:0100001	wikidata:Q470449	semapv:ManualMappingCuration		
wikidata:Q18480447	IAO:0100001	wikidata:Q415957	semapv:ManualMappingCuration		
wikidata:Q18481515	IAO:0100001	wikidata:Q8214251	semapv:ManualMappingCuration		
wikidata:Q185342	IAO:0100001	wikidata:Q161542	semapv:ManualMappingCuration		
wikidata:Q18555767	IAO:0100001	wikidata:Q4917166	semapv:ManualMappingCuration		
wikidata:Q18575704	IAO:0100001	wikidata:Q10335363	semapv:ManualMappingCuration		
wikidata:Q18589001	IAO:0100001	wikidata:Q14850809	semapv:ManualMappingCuration		
wikidata:Q18590461	IAO:0100001	wikidata:Q7028230	semapv:ManualMappingCuration		
wikidata:Q18600726	IAO:0100001	wikidata:Q4138106	semapv:ManualMappingCuration		
wikidata:Q18601367	IAO:0100001	wikidata:Q1300070	semapv:ManualMappingCuration		
wikidata:Q18611705	IAO:0100001	wikidata:Q2815978	semapv:ManualMappingCuration		
wikidata:Q18620016	IAO:0100001	wikidata:Q2196683	semapv:ManualMappingCuration		
wikidata:Q18624071	IAO:0100001	wikidata:Q1853255	semapv:ManualMappingCuration		
wikidata:Q18642652	IAO:0100001	wikidata:Q27259352	semapv:ManualMappingCuration		
wikidata:Q18649804	IAO:0100001	wikidata:Q2998866	semapv:ManualMappingCuration		
wikidata:Q18651494	IAO:0100001	wikidata:Q411876	semapv:ManualMappingCuration		
wikidata:Q18652417	IAO:0100001	wikidata:Q2325775	semapv:ManualMappingCuration		
wikidata:Q18653669	IAO:0100001	wikidata:Q2325594	semapv:ManualMappingCuration		
wikidata:Q18653692	IAO:0100001	wikidata:Q1644947	semapv:ManualMappingCuration		
wikidata:Q18654106	IAO:0100001	wikidata:Q417874	semapv:ManualMappingCuration		
wikidata:Q18657389	IAO:0100001	wikidata:Q423964	semapv:ManualMappingCuration		
wikidata:Q18657650	IAO:0100001	wikidata:Q4445790	semapv:ManualMappingCuration		
wikidata:Q18657660	IAO:0100001	wikidata:Q15630020	semapv:ManualMappingCuration		
wikidata:Q18657662	IAO:0100001	wikidata:Q18212142	semapv:ManualMappingCuration		
wikidata:Q18657665	IAO:0100001	wikidata:Q369309	semapv:ManualMappingCuration		
wikidata:Q18659319	IAO:0100001	wikidata:Q414023	semapv:ManualMappingCuration		
wikidata:Q1867874	IAO:0100001	wikidata:Q414394	semapv:ManualMappingCuration		
wikidata:Q18692061	IAO:0100001	wikidata:Q27254799	semapv:ManualMappingCuration		
wikidata:Q18692062	IAO:0100001	wikidata:Q15126139	semapv:ManualMappingCuration		
wikidata:Q18692063	IAO:0100001	wikidata:Q82944620	semapv:ManualMappingCuration		
wikidata:Q18692310	IAO:0100001	wikidata:Q13218503	semapv:ManualMappingCuration		
wikidata:Q18692311	IAO:0100001	wikidata:Q15726028	semapv:ManualMappingCuration		
wikidata:Q18696308	IAO:0100001	wikidata:Q11236878	semapv:ManualMappingCuration		
wikidata:Q18732417	IAO:0100001	wikidata:Q3740628	semapv:ManualMappingCuration		
wikidata:Q1874110	IAO:0100001	wikidata:Q223107	semapv:ManualMappingCuration		
wikidata:Q18746719	IAO:0100001	wikidata:Q18882930	semapv:ManualMappingCuration		
wikidata:Q18815583	IAO:0100001	wikidata:Q407548	semapv:ManualMappingCuration		
wikidata:Q18815606	IAO:0100001	wikidata:Q668093	semapv:ManualMappingCuration		
wikidata:Q18816385	IAO:0100001	wikidata:Q5509528	semapv:ManualMappingCuration		
wikidata:Q18817106	IAO:0100001	wikidata:Q15410967	semapv:ManualMappingCuration		
wikidata:Q18817118	IAO:0100001	wikidata:Q4725854	semapv:ManualMappingCuration		
wikidata:Q18817153	IAO:0100001	wikidata:Q15410233	semapv:ManualMappingCuration		
wikidata:Q18818810	IAO:0100001	wikidata:Q17048488	semapv:ManualMappingCuration		
wikidata:Q18819978	IAO:0100001	wikidata:Q2069306	semapv:ManualMappingCuration		
wikidata:Q18821989	IAO:0100001	wikidata:Q3453375	semapv:ManualMappingCuration		
wikidata:Q18845471	IAO:0100001	wikidata:Q4970255	semapv:ManualMappingCuration		
wikidata:Q18845476	IAO:0100001	wikidata:Q5618951	semapv:ManualMappingCuration		
wikidata:Q18845542	IAO:0100001	wikidata:Q2077677	semapv:ManualMappingCuration		
wikidata:Q18880700	IAO:0100001	wikidata:Q411188	semapv:ManualMappingCuration		
wikidata:Q18888318	IAO:0100001	wikidata:Q18888315	semapv:ManualMappingCuration		
wikidata:Q18888333	IAO:0100001	wikidata:Q18888330	semapv:ManualMappingCuration		
wikidata:Q18888348	IAO:0100001	wikidata:Q18888346	semapv:ManualMappingCuration		
wikidata:Q18888361	IAO:0100001	wikidata:Q3395430	semapv:ManualMappingCuration		
wikidata:Q18888587	IAO:0100001	wikidata:Q2823620	semapv:ManualMappingCuration		
wikidata:Q1889061	IAO:0100001	wikidata:Q423912	semapv:ManualMappingCuration		
wikidata:Q1891610	IAO:0100001	wikidata:Q864681	semapv:ManualMappingCuration		
wikidata:Q18923058	IAO:0100001	wikidata:Q11370588	semapv:ManualMappingCuration		
wikidata:Q18923058	IAO:0100001	wikidata:Q11370588	semapv:ManualMappingCuration		
wikidata:Q18924104	IAO:0100001	wikidata:Q7256633	semapv:ManualMappingCuration		
wikidata:Q18942595	IAO:0100001	wikidata:Q311213	semapv:ManualMappingCuration		
wikidata:Q18944658	IAO:0100001	wikidata:Q1722299	semapv:ManualMappingCuration		
wikidata:Q18944664	IAO:0100001	wikidata:Q2303156	semapv:ManualMappingCuration		
wikidata:Q18967196	IAO:0100001	wikidata:Q1026348	semapv:ManualMappingCuration		
wikidata:Q18967208	IAO:0100001	wikidata:Q4363460	semapv:ManualMappingCuration		
wikidata:Q18967227	IAO:0100001	wikidata:Q4214595	semapv:ManualMappingCuration		
wikidata:Q18967269	IAO:0100001	wikidata:Q161495	semapv:ManualMappingCuration		
wikidata:Q18967277	IAO:0100001	wikidata:Q724424	semapv:ManualMappingCuration		
wikidata:Q18991317	IAO:0100001	wikidata:Q6581446	semapv:ManualMappingCuration		
wikidata:Q1919033	IAO:0100001	wikidata:Q6811443	semapv:ManualMappingCuration		
wikidata:Q1919403	IAO:0100001	wikidata:Q229999	semapv:ManualMappingCuration		
wikidata:Q19258091	IAO:0100001	wikidata:Q16801494	semapv:ManualMappingCuration		
wikidata:Q19258091	IAO:0100001	wikidata:Q16801494	semapv:ManualMappingCuration		
wikidata:Q19267257	IAO:0100001	wikidata:Q7739	semapv:ManualMappingCuration		
wikidata:Q19267617	IAO:0100001	wikidata:Q407217	semapv:ManualMappingCuration		
wikidata:Q19277699	IAO:0100001	wikidata:Q29581449	semapv:ManualMappingCuration		
wikidata:Q19285550	IAO:0100001	wikidata:Q1921671	semapv:ManualMappingCuration		
wikidata:Q19285891	IAO:0100001	wikidata:Q16512783	semapv:ManualMappingCuration		
wikidata:Q19298761	IAO:0100001	wikidata:Q11336142	semapv:ManualMappingCuration		
wikidata:Q19366021	IAO:0100001	wikidata:Q1230226	semapv:ManualMappingCuration		
wikidata:Q19375052	IAO:0100001	wikidata:Q414555	semapv:ManualMappingCuration		
wikidata:Q19385541	IAO:0100001	wikidata:Q413769	semapv:ManualMappingCuration		
wikidata:Q19392199	IAO:0100001	wikidata:Q412118	semapv:ManualMappingCuration		
wikidata:Q1948734	IAO:0100001	wikidata:Q1329492	semapv:ManualMappingCuration		
wikidata:Q19520643	IAO:0100001	wikidata:Q27075304	semapv:ManualMappingCuration		
wikidata:Q19520697	IAO:0100001	wikidata:Q3707875	semapv:ManualMappingCuration		
wikidata:Q1958396	IAO:0100001	wikidata:Q1082882	semapv:ManualMappingCuration		
wikidata:Q19595875	IAO:0100001	wikidata:Q467634	semapv:ManualMappingCuration		
wikidata:Q19595876	IAO:0100001	wikidata:Q467651	semapv:ManualMappingCuration		
wikidata:Q19595877	IAO:0100001	wikidata:Q467656	semapv:ManualMappingCuration		
wikidata:Q19595878	IAO:0100001	wikidata:Q467666	semapv:ManualMappingCuration		
wikidata:Q1959591	IAO:0100001	wikidata:Q151185	semapv:ManualMappingCuration		
wikidata:Q1959594	IAO:0100001	wikidata:Q150440	semapv:ManualMappingCuration		
wikidata:Q1959608	IAO:0100001	wikidata:Q150681	semapv:ManualMappingCuration		
wikidata:Q1959609	IAO:0100001	wikidata:Q150429	semapv:ManualMappingCuration		
wikidata:Q19596614	IAO:0100001	wikidata:Q15402014	semapv:ManualMappingCuration		
wikidata:Q19597156	IAO:0100001	wikidata:Q11858968	semapv:ManualMappingCuration		
wikidata:Q19597248	IAO:0100001	wikidata:Q21011229	semapv:ManualMappingCuration		
wikidata:Q19599799	IAO:0100001	wikidata:Q16644597	semapv:ManualMappingCuration		
wikidata:Q19602516	IAO:0100001	wikidata:Q4332244	semapv:ManualMappingCuration		
wikidata:Q19606349	IAO:0100001	wikidata:Q45769835	semapv:ManualMappingCuration		
wikidata:Q19607683	IAO:0100001	wikidata:Q48564239	semapv:ManualMappingCuration		
wikidata:Q19608581	IAO:0100001	wikidata:Q5063323	semapv:ManualMappingCuration		
wikidata:Q19616225	IAO:0100001	wikidata:Q2099802	semapv:ManualMappingCuration		
wikidata:Q19622665	IAO:0100001	wikidata:Q413847	semapv:ManualMappingCuration		
wikidata:Q19636983	IAO:0100001	wikidata:Q416225	semapv:ManualMappingCuration		
wikidata:Q19659541	IAO:0100001	wikidata:Q413918	semapv:ManualMappingCuration		
wikidata:Q19671295	IAO:0100001	wikidata:Q1997	semapv:ManualMappingCuration		
wikidata:Q19671538	IAO:0100001	wikidata:Q243547	semapv:ManualMappingCuration		
wikidata:Q19671538	IAO:0100001	wikidata:Q243547	semapv:ManualMappingCuration		
wikidata:Q19672187	IAO:0100001	wikidata:Q146505	semapv:ManualMappingCuration		
wikidata:Q19679576	IAO:0100001	wikidata:Q905750	semapv:ManualMappingCuration		
wikidata:Q19679602	IAO:0100001	wikidata:Q109454	semapv:ManualMappingCuration		
wikidata:Q19679655	IAO:0100001	wikidata:Q28086552	semapv:ManualMappingCuration		
wikidata:Q19680617	IAO:0100001	wikidata:Q11474	semapv:ManualMappingCuration		
wikidata:Q19681886	IAO:0100001	wikidata:Q879	semapv:ManualMappingCuration		
wikidata:Q19682009	IAO:0100001	wikidata:Q187706	semapv:ManualMappingCuration		
wikidata:Q19682010	IAO:0100001	wikidata:Q130365	semapv:ManualMappingCuration		
wikidata:Q19682011	IAO:0100001	wikidata:Q83187	semapv:ManualMappingCuration		
wikidata:Q19682590	IAO:0100001	wikidata:Q37129	semapv:ManualMappingCuration		
wikidata:Q19683397	IAO:0100001	wikidata:Q1801	semapv:ManualMappingCuration		
wikidata:Q19694167	IAO:0100001	wikidata:Q2618250	semapv:ManualMappingCuration		
wikidata:Q19702873	IAO:0100001	wikidata:Q578646	semapv:ManualMappingCuration		
wikidata:Q19702877	IAO:0100001	wikidata:Q10860583	semapv:ManualMappingCuration		
wikidata:Q19704444	IAO:0100001	wikidata:Q473367	semapv:ManualMappingCuration		
wikidata:Q19704704	IAO:0100001	wikidata:Q19903509	semapv:ManualMappingCuration		
wikidata:Q19705776	IAO:0100001	wikidata:Q19291552	semapv:ManualMappingCuration		
wikidata:Q19706320	IAO:0100001	wikidata:Q419661	semapv:ManualMappingCuration		
wikidata:Q19706326	IAO:0100001	wikidata:Q412573	semapv:ManualMappingCuration		
wikidata:Q19706337	IAO:0100001	wikidata:Q132428	semapv:ManualMappingCuration		
wikidata:Q19706344	IAO:0100001	wikidata:Q2349422	semapv:ManualMappingCuration		
wikidata:Q19706870	IAO:0100001	wikidata:Q2746959	semapv:ManualMappingCuration		
wikidata:Q19707580	IAO:0100001	wikidata:Q22949185	semapv:ManualMappingCuration		
wikidata:Q19714659	IAO:0100001	wikidata:Q412043	semapv:ManualMappingCuration		
wikidata:Q19717808	IAO:0100001	wikidata:Q879	semapv:ManualMappingCuration		
wikidata:Q19721293	IAO:0100001	wikidata:Q373791	semapv:ManualMappingCuration		
wikidata:Q19722195	IAO:0100001	wikidata:Q5732068	semapv:ManualMappingCuration		
wikidata:Q19744924	IAO:0100001	wikidata:Q4013798	semapv:ManualMappingCuration		
wikidata:Q19746760	IAO:0100001	wikidata:Q1054	semapv:ManualMappingCuration		
wikidata:Q19746762	IAO:0100001	wikidata:Q1096	semapv:ManualMappingCuration		
wikidata:Q19747054	IAO:0100001	wikidata:Q674	semapv:ManualMappingCuration		
wikidata:Q19747311	IAO:0100001	wikidata:Q879	semapv:ManualMappingCuration		
wikidata:Q19747621	IAO:0100001	wikidata:Q1801	semapv:ManualMappingCuration		
wikidata:Q19748159	IAO:0100001	wikidata:Q1096	semapv:ManualMappingCuration		
wikidata:Q19748255	IAO:0100001	wikidata:Q1054	semapv:ManualMappingCuration		
wikidata:Q19749282	IAO:0100001	wikidata:Q674	semapv:ManualMappingCuration		
wikidata:Q19749589	IAO:0100001	wikidata:Q879	semapv:ManualMappingCuration		
wikidata:Q19750019	IAO:0100001	wikidata:Q1801	semapv:ManualMappingCuration		
wikidata:Q19750995	IAO:0100001	wikidata:Q424965	semapv:ManualMappingCuration		
wikidata:Q19756558	IAO:0100001	wikidata:Q15628302	semapv:ManualMappingCuration		
wikidata:Q19759587	IAO:0100001	wikidata:Q411317	semapv:ManualMappingCuration		
wikidata:Q19787012	IAO:0100001	wikidata:Q4202648	semapv:ManualMappingCuration		
wikidata:Q19787637	IAO:0100001	wikidata:Q2798569	semapv:ManualMappingCuration		
wikidata:Q19787898	IAO:0100001	wikidata:Q3643873	semapv:ManualMappingCuration		
wikidata:Q19787904	IAO:0100001	wikidata:Q421256	semapv:ManualMappingCuration		
wikidata:Q19795056	IAO:0100001	wikidata:Q408535	semapv:ManualMappingCuration		
wikidata:Q19798312	IAO:0100001	wikidata:Q17394326	semapv:ManualMappingCuration		
wikidata:Q19803151	IAO:0100001	wikidata:Q3495348	semapv:ManualMappingCuration		
wikidata:Q19804404	IAO:0100001	wikidata:Q11158	semapv:ManualMappingCuration		
wikidata:Q19809312	IAO:0100001	wikidata:Q412825	semapv:ManualMappingCuration		
wikidata:Q19810948	IAO:0100001	wikidata:Q1123466	semapv:ManualMappingCuration		
wikidata:Q19818488	IAO:0100001	wikidata:Q15628366	semapv:ManualMappingCuration		
wikidata:Q19829918	IAO:0100001	wikidata:Q3984484	semapv:ManualMappingCuration		
wikidata:Q19829920	IAO:0100001	wikidata:Q3599216	semapv:ManualMappingCuration		
wikidata:Q19832103	IAO:0100001	wikidata:Q4348652	semapv:ManualMappingCuration		
wikidata:Q19833173	IAO:0100001	wikidata:Q1096	semapv:ManualMappingCuration		
wikidata:Q19848755	IAO:0100001	wikidata:Q407617	semapv:ManualMappingCuration		
wikidata:Q19848990	IAO:0100001	wikidata:Q18213356	semapv:ManualMappingCuration		
wikidata:Q19887842	IAO:0100001	wikidata:Q18211787	semapv:ManualMappingCuration		
wikidata:Q19903285	IAO:0100001	wikidata:Q4134945	semapv:ManualMappingCuration		
wikidata:Q19903612	IAO:0100001	wikidata:Q18049954	semapv:ManualMappingCuration		
wikidata:Q19903911	IAO:0100001	wikidata:Q27139726	semapv:ManualMappingCuration		
wikidata:Q19903912	IAO:0100001	wikidata:Q2577578	semapv:ManualMappingCuration		
wikidata:Q19903958	IAO:0100001	wikidata:Q21011236	semapv:ManualMappingCuration		
wikidata:Q19904158	IAO:0100001	wikidata:Q4096870	semapv:ManualMappingCuration		
wikidata:Q19931868	IAO:0100001	wikidata:Q2294431	semapv:ManualMappingCuration		
wikidata:Q19932075	IAO:0100001	wikidata:Q20707061	semapv:ManualMappingCuration		
wikidata:Q19933010	IAO:0100001	wikidata:Q122791	semapv:ManualMappingCuration		
wikidata:Q19946476	IAO:0100001	wikidata:Q421094	semapv:ManualMappingCuration		
wikidata:Q19946854	IAO:0100001	wikidata:Q3278761	semapv:ManualMappingCuration		
wikidata:Q19967804	IAO:0100001	wikidata:Q10369545	semapv:ManualMappingCuration		
wikidata:Q19978651	IAO:0100001	wikidata:Q3643873	semapv:ManualMappingCuration		
wikidata:Q19978852	IAO:0100001	wikidata:Q1056832	semapv:ManualMappingCuration		
wikidata:Q20033512	IAO:0100001	wikidata:Q2453240	semapv:ManualMappingCuration		
wikidata:Q20046634	IAO:0100001	wikidata:Q2180922	semapv:ManualMappingCuration		
wikidata:Q20051054	IAO:0100001	wikidata:Q411049	semapv:ManualMappingCuration		
wikidata:Q20054002	IAO:0100001	wikidata:Q11344	semapv:ManualMappingCuration		
wikidata:Q20054521	IAO:0100001	wikidata:Q16322576	semapv:ManualMappingCuration		
wikidata:Q20054537	IAO:0100001	wikidata:Q5649582	semapv:ManualMappingCuration		
wikidata:Q20062832	IAO:0100001	wikidata:Q427052	semapv:ManualMappingCuration		
wikidata:Q20064355	IAO:0100001	wikidata:Q413504	semapv:ManualMappingCuration		
wikidata:Q20073247	IAO:0100001	wikidata:Q55643619	semapv:ManualMappingCuration		
wikidata:Q20073249	IAO:0100001	wikidata:Q10502411	semapv:ManualMappingCuration		
wikidata:Q20098937	IAO:0100001	wikidata:Q422662	semapv:ManualMappingCuration		
wikidata:Q2011311	IAO:0100001	wikidata:Q3707626	semapv:ManualMappingCuration		
wikidata:Q201312	IAO:0100001	wikidata:Q27135598	semapv:ManualMappingCuration		
wikidata:Q20155774	IAO:0100001	wikidata:Q6042242	semapv:ManualMappingCuration		
wikidata:Q20156024	IAO:0100001	wikidata:Q122791	semapv:ManualMappingCuration		
wikidata:Q20156075	IAO:0100001	wikidata:Q343005	semapv:ManualMappingCuration		
wikidata:Q20156238	IAO:0100001	wikidata:Q2404890	semapv:ManualMappingCuration		
wikidata:Q20156239	IAO:0100001	wikidata:Q11370588	semapv:ManualMappingCuration		
wikidata:Q20156239	IAO:0100001	wikidata:Q11370588	semapv:ManualMappingCuration		
wikidata:Q20164429	IAO:0100001	wikidata:Q27110210	semapv:ManualMappingCuration		
wikidata:Q20180716	IAO:0100001	wikidata:Q2356542	semapv:ManualMappingCuration		
wikidata:Q20199378	IAO:0100001	wikidata:Q216935	semapv:ManualMappingCuration		
wikidata:Q20384896	IAO:0100001	wikidata:Q2813830	semapv:ManualMappingCuration		
wikidata:Q20386461	IAO:0100001	wikidata:Q326224	semapv:ManualMappingCuration		
wikidata:Q20386843	IAO:0100001	wikidata:Q27264361	semapv:ManualMappingCuration		
wikidata:Q20388946	IAO:0100001	wikidata:Q413717	semapv:ManualMappingCuration		
wikidata:Q20391971	IAO:0100001	wikidata:Q410857	semapv:ManualMappingCuration		
wikidata:Q20399361	IAO:0100001	wikidata:Q421326	semapv:ManualMappingCuration		
wikidata:Q20403357	IAO:0100001	wikidata:Q6823531	semapv:ManualMappingCuration		
wikidata:Q20410072	IAO:0100001	wikidata:Q416237	semapv:ManualMappingCuration		
wikidata:Q20411007	IAO:0100001	wikidata:Q28859622	semapv:ManualMappingCuration		
wikidata:Q20415789	IAO:0100001	wikidata:Q4998036	semapv:ManualMappingCuration		
wikidata:Q20415805	IAO:0100001	wikidata:Q834280	semapv:ManualMappingCuration		
wikidata:Q2042857	IAO:0100001	wikidata:Q964273	semapv:ManualMappingCuration		
wikidata:Q20429818	IAO:0100001	wikidata:Q425702	semapv:ManualMappingCuration		
wikidata:Q20431220	IAO:0100001	wikidata:Q3294630	semapv:ManualMappingCuration		
wikidata:Q20433057	IAO:0100001	wikidata:Q412739	semapv:ManualMappingCuration		
wikidata:Q20458086	IAO:0100001	wikidata:Q415144	semapv:ManualMappingCuration		
wikidata:Q2051989	IAO:0100001	wikidata:Q416217	semapv:ManualMappingCuration		
wikidata:Q20520903	IAO:0100001	wikidata:Q629823	semapv:ManualMappingCuration		
wikidata:Q2053167	IAO:0100001	wikidata:Q408770	semapv:ManualMappingCuration		
wikidata:Q20578270	IAO:0100001	wikidata:Q3706669	semapv:ManualMappingCuration		
