#did	when	nextofkin
Q65225370		Q27268724
Q39045830		Q27269033
Q27114756		Q27269293
Q110778686		Q27259029
Q24884503		Q27276403
Q28051275		Q27276654
Q86011241		Q27276654
Q97205490		Q27276756
Q28209733		Q27269536
Q29382574		Q27269746
Q72457319		Q27269970
Q30314273		Q27270371
Q72436856		Q27216106
Q72462594		Q27216161
Q31840652		Q27271592
Q97205424		Q27251628
Q28209398		Q27252020
Q72507015		Q27263339
Q65224157		Q27263394
Q28209476		Q27263708
Q55607477		Q27264157
Q57618038		Q27264198
Q39045870		Q27272907
Q107093693		Q27273326
Q10385249		Q27252312
Q4073309		Q27252498
Q28155275		Q27252498
Q72469091		Q27253546
Q110291644		Q27280330
Q25101574		Q27280625
Q56753988		Q27273593
Q28209635		Q27294711
Q86006682		Q27294711
Q39045363		Q27294890
Q85765556		Q27273855
Q65168374		Q27273878
Q20708040		Q27273944
Q28846474		Q27274130
Q28131963		Q27274767
Q65163823		Q27274767
Q17996389		Q27274933
Q28456484		Q27274933
Q28209674		Q27275267
Q27902951		Q27281644
Q85847913		Q27281714
Q72479931		Q27460292
Q72457304		Q27460322
Q72498230		Q27460916
Q72485603		Q27461109
Q64244902		Q27286270
Q27894629		Q27430285
Q72437978		Q27447197
Q72493910		Q27449813
Q72491765		Q27451363
Q28131947		Q27282004
Q43972606		Q27282308
Q65225228		Q27282395
Q72497119		Q27286719
Q105124574		Q27286719
Q72445407		Q27451705
Q30119108		Q27452165
Q50927025		Q27452575
Q55378836		Q27896584
Q72470367		Q27966855
Q28208987		Q27288341
Q28209569		Q27288410
Q72497405		Q27463459
Q72483648		Q27461412
Q72498004		Q27461580
Q72492352		Q27462016
Q72508242		Q27462131
Q39045989		Q27289573
Q72506462		Q27282861
Q61083783		Q27283539
Q30315087		Q27283637
Q72501020		Q27452718
Q72469985		Q27452730
Q72491546		Q27452781
Q72472262		Q27452869
Q72491710		Q27463992
Q72495846		Q27464196
Q72510558		Q27464382
Q72499219		Q27464386
Q72451907		Q27464641
Q48734913		Q27289838
Q28132017		Q27290720
Q72458763		Q27453702
Q72440511		Q27453777
Q72515680		Q27454068
Q72504389		Q27466777
Q72454007		Q27466879
Q82961230		Q28131987
Q86009885		Q28131987
Q18450316		Q28209102
Q82964110		Q28209291
Q82972866		Q28209669
Q32908615		Q28529719
Q209414		Q28654981
Q82884648		Q28654981
Q81993733		Q28790588
Q28852340		Q28851735
Q28852406		Q28851735
Q113267925		Q29213676
Q62415598		Q36428249
Q82929925		Q39045948
Q82003499		Q39049665
Q75052789		Q43545232
Q61083565		Q27291512
Q72491942		Q27454588
Q72482023		Q27454680
Q72471896		Q27467750
Q72461948		Q67879834
Q72457292		Q69755139
Q72475608		Q69755143
Q85984165		Q69756779
Q72442110		Q69756929
Q72464513		Q69757043
Q72463220		Q69757056
Q72483540		Q69757095
Q72513483		Q69757717
Q72438586		Q27455606
Q72504087		Q27455715
Q72437858		Q27459281
Q72474135		Q27459836
Q72476170		Q27459982
Q72456275		Q27460049
Q72484875		Q59542888
Q96581189		Q60998609
Q82430690		Q61084266
Q65168177		Q62018623
Q72465779		Q63088186
Q72499523		Q63390527
Q72437686		Q63391906
Q72470429		Q63391911
Q72491588		Q63391929
Q76149022		Q72447321
Q76416823		Q72447989
Q109359344		Q72436716
Q76728075		Q72459657
Q76416369		Q72448554
Q76009739		Q72448697
Q76139652		Q72448863
Q76148901		Q72448904
Q76393757		Q72448938
Q76149016		Q72449127
Q76146044		Q72442863
Q76145895		Q72468669
Q76422590		Q72437979
Q76415126		Q72438185
Q76416914		Q72471757
Q72468214		Q63391990
Q72513173		Q63392077
Q72439081		Q63392130
Q104424139		Q63392163
Q72461995		Q63392239
Q72469326		Q63392248
Q72487495		Q63392765
Q72470761		Q63392802
Q65224674		Q63392852
Q72490056		Q63393178
Q77496231		Q72460568
Q76009986		Q72460696
Q76006001		Q72449397
Q76416176		Q72449682
Q76416395		Q72450236
Q76511777		Q72472550
Q76416742		Q72473460
Q72515328		Q63393624
Q72462020		Q63395288
Q72489350		Q63395371
Q72510750		Q63395499
Q72443738		Q63395580
Q72503436		Q63395702
Q72513910		Q63395842
Q65224308		Q63396152
Q72482449		Q63396152
Q72491459		Q63396404
Q72499759		Q63396417
Q75068093		Q72461227
Q76512361		Q72461824
Q76414498		Q72462085
Q104403020		Q72462390
Q97205183		Q72462624
Q76100096		Q72450721
Q76393702		Q72450754
Q76146147		Q72450848
Q76423204		Q72450907
Q76728176		Q72451268
Q76755969		Q72477684
Q76393731		Q72478009
Q72474610		Q63408983
Q98162923		Q63409163
Q72513679		Q63409322
Q72470879		Q63409509
Q72438301		Q63409535
Q72488779		Q63409559
Q72446533		Q63409763
Q72495410		Q63409774
Q72472716		Q63409795
Q76754951		Q72444358
Q104403112		Q72444910
Q76146138		Q72478193
Q76146254		Q72478658
Q76416534		Q72479027
Q82913280		Q72466914
Q76393642		Q72467306
Q76304737		Q72457262
Q76009666		Q72480443
Q77376166		Q72485871
Q76006053		Q72485942
Q65225360		Q27292057
Q105658122		Q27890211
Q72491573		Q27891539
Q65225604		Q27894348
Q72481509		Q27456338
Q72494797		Q27456476
Q72463171		Q69757930
Q72450396		Q69757950
Q72517230		Q69757965
Q72511999		Q69758024
Q72463142		Q69758068
Q72499333		Q69758905
Q72490035		Q69758911
Q72465542		Q69759030
Q72438871		Q69999911
Q72434590		Q72434587
Q39045992		Q27292594
Q30314477		Q27292724
Q19606349		Q45769835
Q61356089		Q48247950
Q4461966		Q48802424
Q106025376		Q55058065
Q76806712		Q55112806
Q82696635		Q55602850
Q82935920		Q55608810
Q55720842		Q55636107
Q63409794		Q56065866
Q57981658		Q57907194
Q86011231		Q58492487
Q59315591		Q59220488
Q28209764		Q27293917
Q48836521		Q27294233
Q72511709		Q27458577
Q27458688		Q27458687
Q76005880		Q72435383
Q76146040		Q72474650
Q106029342		Q72440185
Q76010148		Q72440803
Q76416586		Q72441354
Q72514567		Q63396441
Q72494382		Q63398003
Q72497498		Q63398007
Q72445543		Q63398345
Q72485691		Q63398580
Q72513949		Q63398582
Q72473100		Q63398868
Q72490211		Q63398894
Q12876413		Q72463073
Q76414542		Q72463770
Q76754367		Q72452539
Q76005929		Q72441937
Q76416570		Q72442006
Q76415495		Q72442275
Q76324821		Q72442671
Q106029297		Q72475684
Q76414867		Q72476250
Q72510252		Q63399070
Q72494789		Q63399106
Q72457871		Q63399116
Q98637669		Q63399376
Q72484162		Q63399511
Q72471723		Q63399673
Q106522172		Q63399688
Q72514418		Q63399798
Q104102531		Q63399813
Q72447554		Q63408594
Q72514283		Q63408760
Q72479760		Q63408798
Q72460350		Q63408847
Q72468840		Q63409854
Q72503694		Q63409878
Q82109439		Q65225195
Q82952069		Q72457995
Q76084504		Q72481604
Q76305358		Q72482273
Q76512647		Q72489196
Q74411783		Q72501781
Q76150386		Q72502152
Q76085059		Q72470528
Q76414496		Q72515777
Q105185201		Q72515801
Q76414514		Q72516796
Q76146110		Q72502751
Q104401744		Q72503149
Q97189493		Q72517578
Q76416189		Q72490873
Q76119908		Q72494975
Q85984462		Q72496236
Q76512241		Q72496559
Q76009923		Q72496697
Q76006137		Q72497569
Q76415502		Q72509692
Q76393706		Q72510185
Q76146008		Q72510255
Q76005948		Q72510378
Q76416295		Q72510514
Q76414563		Q72510640
Q106902715		Q72511298
Q76534496		Q72512247
Q76149036		Q72512364
Q76146056		Q72492323
Q76415420		Q72492410
Q76416745		Q72505586
Q105133452		Q72506489
Q77383837		Q77383835
Q81975950		Q81975605
Q81976188		Q81975605
Q82862457		Q82005948
Q82864987		Q82006150
Q82862406		Q82006250
Q82934375		Q82006283
Q82866469		Q82006395
Q82967753		Q82006526
Q82865568		Q82006536
Q82970307		Q82006538
Q82916846		Q82006651
Q82930962		Q82006663
Q82990048		Q82006779
Q81983002		Q81978075
Q82949418		Q82007326
Q82894116		Q82007337
Q82891833		Q82029655
Q82979106		Q82020553
Q82987487		Q82020702
Q82931424		Q82044439
Q82861736		Q82011296
Q97206995		Q82040063
Q97206278		Q82051732
Q82909902		Q82036392
Q82961062		Q82096608
Q83077066		Q82100612
Q110516916		Q82165344
Q85982329		Q82123322
Q84944984		Q82192199
Q109827821		Q82428888
Q83106660		Q82692126
Q82236625		Q82947332
Q110443455		Q82931700
Q88969369		Q82945203
Q65224939		Q83052991
Q109651394		Q83096670
Q90491889		Q90491888
Q90492241		Q90492240
Q90492250		Q90492249
Q90492460		Q90492459
Q90492463		Q90492461
Q90492617		Q90492616
Q90492666		Q90492665
Q90492674		Q90492673
Q90492710		Q90492709
Q90492803		Q90492802
Q90492884		Q90492883
Q90493021		Q90493020
Q90493025		Q90493024
Q90493280		Q90493279
Q90493413		Q90493412
Q90493651		Q90493650
Q90493658		Q90493657
Q90494135		Q90494134
Q90494148		Q90494147
Q90494721		Q90494720
Q90494765		Q90494764
Q90495077		Q90495076
Q90495190		Q90495188
Q90495466		Q90495465
Q90495760		Q90495759
Q90495774		Q90495773
Q90495881		Q90495879
Q90495911		Q90495910
Q90496080		Q90496079
Q90496189		Q90496188
Q90496465		Q90496464
Q30315116		Q83154251
Q83066357		Q84973926
Q82123773		Q85843949
Q90496768		Q90496766
Q90496926		Q90496925
Q90497026		Q90497025
Q90486042		Q90486041
Q90486092		Q90486091
Q90486161		Q90486160
Q90486477		Q90486476
Q90486626		Q90486624
Q90486901		Q90486900
Q90487179		Q90487177
Q90487248		Q90487247
Q90487344		Q90487343
Q90487354		Q90487353
Q90487371		Q90487370
Q90487375		Q90487374
Q90487390		Q90487389
Q90487846		Q90487845
Q90488243		Q90488242
Q90488289		Q90488288
Q90488681		Q90488680
Q90488830		Q90488829
Q90489014		Q90489012
Q90489032		Q90489031
Q90489061		Q90489060
Q90489115		Q90489114
Q90489123		Q90489122
Q90489330		Q90489329
Q90489523		Q90489522
Q90489562		Q90489561
Q90489632		Q90489631
Q90489957		Q90489956
Q90491100		Q90491098
Q90491286		Q90491285
Q90554465		Q90554461
Q90554480		Q90554479
Q90554481		Q90554479
Q90554531		Q90554528
Q90554544		Q90554542
Q90554641		Q90554639
Q90554774		Q90554773
Q90554776		Q90554773
Q90555000		Q90554997
Q90555185		Q90555181
Q90555359		Q90555358
Q90555389		Q90555387
Q90555438		Q90555436
Q90555690		Q90555689
Q90555878		Q90555877
Q90555879		Q90555877
Q90555908		Q90555907
Q90555930		Q90555926
Q90557409		Q90557407
Q90557615		Q90557614
Q90559107		Q90559106
Q90559553		Q90559552
Q90559642		Q90559641
Q90559686		Q90559685
Q90560014		Q90560012
Q90560284		Q90560283
Q90560289		Q90560288
Q90560313		Q90560312
Q90560490		Q90560489
Q90560668		Q90560667
Q90561688		Q90561685
Q90561799		Q90561798
Q90562090		Q90562089
Q90562457		Q90562456
Q90562628		Q90562627
Q90562714		Q90562713
Q90562862		Q90562861
Q90562912		Q90562911
Q90563040		Q90563039
Q90563211		Q90563209
Q90563401		Q90563400
Q90563547		Q90563546
Q90551156		Q90551155
Q90551212		Q90551211
Q90551219		Q90551218
Q90551228		Q90551227
Q90552064		Q90552062
Q90552088		Q90552086
Q90552162		Q90552161
Q90552432		Q90552431
Q90552557		Q90552556
Q90552610		Q90552609
Q90552624		Q90552623
Q90552665		Q90552664
Q90552704		Q90552703
Q90552782		Q90552781
Q90552786		Q90552781
Q90552789		Q90552787
Q90552791		Q90552787
Q90552888		Q90552887
Q90552930		Q90552929
Q90552946		Q90552943
Q108525086		Q104399705
Q82898744		Q97356634
Q90553007		Q90553006
Q90553095		Q90553093
Q90553102		Q90553101
Q90553215		Q90553213
Q90553297		Q90553296
Q90553298		Q90553296
Q90553353		Q90553351
Q90553354		Q90553351
Q90553460		Q90553459
Q90553475		Q90553473
Q90553482		Q90553481
Q90553501		Q90553500
Q90553502		Q90553500
Q90553529		Q90553527
Q90553563		Q90553561
Q90553584		Q90553583
Q90553585		Q90553583
Q90553594		Q90553592
Q90553597		Q90553592
Q90553664		Q90553663
Q90553688		Q90553685
Q90553693		Q90553692
Q90553869		Q90553868
Q90553871		Q90553870
Q90554011		Q90554010
Q90554026		Q90554024
Q82263338		Q104760824
Q106684039		Q105001606
Q105142738		Q105142736
Q105199273		Q105199271
Q105191734		Q105191733
Q105176330		Q105176326
Q105199718		Q105199716
Q105271460		Q105271456
Q105224407		Q105224400
Q27166851		Q105337044
Q27461626		Q105337044
Q107140051		Q107140020
Q107140053		Q107140023
Q107140062		Q107140032
Q107140063		Q107140033
Q107140069		Q107140039
Q107140073		Q107140043
Q12458807		Q407895
Q12447706		Q407931
Q97229787		Q407931
Q16120272		Q407993
Q21087537		Q407993
Q12417167		Q408047
Q9381602		Q408215
Q33797107		Q408376
Q9390943		Q408815
Q15678704		Q408815
Q12450574		Q408865
Q12831022		Q408865
Q13172571		Q408865
Q21702375		Q408865
Q12448413		Q408887
Q12430210		Q408984
Q12539369		Q409216
Q12822511		Q409216
Q66589597		Q409216
Q14850341		Q409267
Q12007777		Q409439
Q65168412		Q409606
Q12435797		Q409903
Q55700592		Q410107
Q86008341		Q410120
Q12442959		Q410193
Q12820128		Q410193
Q13167074		Q410193
Q4153046		Q410265
Q10349630		Q410265
Q65212928		Q410265
Q15657544		Q410529
Q15628353		Q410562
Q12443033		Q410603
Q18026848		Q410857
Q20391971		Q410857
Q10752843		Q411054
Q25524327		Q411060
Q55701172		Q411060
Q12525670		Q411084
Q12423621		Q411138
Q12415435		Q411208
Q12823314		Q411208
Q12421307		Q411214
Q104399191		Q411293
Q12456625		Q411314
Q56433825		Q411330
Q111427287		Q411330
Q12421747		Q411357
Q15709215		Q411461
Q18362175		Q411461
Q12429952		Q411616
Q5850178		Q411754
Q3960566		Q411770
Q86011717		Q411770
Q15689780		Q412017
Q19392199		Q412118
Q5404445		Q412270
Q18361576		Q412350
Q12414434		Q412361
Q112612431		Q412361
Q12417398		Q412476
Q28209811		Q412939
Q12429951		Q413471
Q12804176		Q413471
Q16041010		Q413471
Q65406013		Q413471
Q12458580		Q413722
Q72514951		Q413739
Q12424282		Q413793
Q86004613		Q413793
Q31801433		Q413994
Q16051094		Q414225
Q1867874		Q414394
Q15643980		Q414394
Q65165320		Q414463
Q12458567		Q414492
Q15895775		Q414526
Q12415142		Q414607
Q12457508		Q414689
Q31190437		Q414809
Q86011831		Q415196
Q12448473		Q415385
Q12249178		Q415428
Q97212817		Q415438
Q9197409		Q415666
Q56342391		Q415666
Q86005574		Q415869
Q12439668		Q415933
Q12822089		Q415988
Q65045415		Q415988
Q65163511		Q416005
Q20966923		Q416086
Q12442545		Q416128
Q91195285		Q416231
Q12421056		Q416285
Q31381476		Q416365
Q3754339		Q416370
Q86011927		Q416370
Q26998372		Q416716
Q60998687		Q416716
Q12448414		Q416785
Q59557577		Q417003
Q12415421		Q417106
Q12415144		Q417165
Q12445511		Q417211
Q12442957		Q417399
Q77381986		Q417504
Q13172874		Q417535
Q56354083		Q417571
Q24205222		Q417713
Q12455155		Q417847
Q27291017		Q4445828
Q15916748		Q4445885
Q2436792		Q4445889
Q55172048		Q4456641
Q55778843		Q4456641
Q7842159		Q4463080
Q48937632		Q4492115
Q62554378		Q4492348
Q21099597		Q4493221
Q9189946		Q4498205
Q104812803		Q4498205
Q11723176		Q4532977
Q13081804		Q4532977
Q18430926		Q4532977
Q72466512		Q4596784
Q6135273		Q417915
Q65165272		Q417915
Q60914047		Q418060
Q3863006		Q418224
Q65167420		Q418516
Q5908951		Q418560
Q12110031		Q418571
Q4224110		Q418730
Q12644205		Q418922
Q65168380		Q418922
Q12417007		Q419110
Q2879935		Q419345
Q12433127		Q419385
Q50413976		Q419385
Q12430641		Q419397
Q25533376		Q419453
Q25600918		Q419453
Q12424739		Q419635
Q3680922		Q419721
Q4498183		Q419721
Q15646502		Q419721
Q15650449		Q419812
Q72499469		Q419841
Q56353716		Q420296
Q6172556		Q420346
Q4567275		Q420553
Q12425055		Q420626
Q16392727		Q420626
Q86007276		Q420644
Q12429944		Q420675
Q12452844		Q420955
Q55701766		Q421008
Q86007149		Q421052
Q15678782		Q421071
Q2175679		Q421095
Q12697755		Q421095
Q16114225		Q421095
Q12451413		Q421106
Q12459096		Q421128
Q12442547		Q421270
Q25531790		Q421342
Q72501395		Q421342
Q18362939		Q421344
Q9652592		Q421475
Q15709264		Q421768
Q6024568		Q421801
Q12420858		Q421801
Q12489616		Q421801
Q13169219		Q421801
Q5506958		Q4674073
Q12417169		Q4674073
Q98140015		Q4674073
Q12819847		Q4682934
Q5666506		Q4735261
Q17192241		Q4735440
Q10828085		Q4742505
Q48566806		Q4748447
Q65167268		Q4789150
Q86004491		Q4789167
Q109435347		Q4832015
Q86004660		Q4834614
Q65167278		Q4836304
Q86004685		Q4853482
Q110110028		Q4890760
Q86004839		Q4890775
Q12451184		Q422627
Q51979188		Q422658
Q66589568		Q422658
Q20098937		Q422662
Q65289680		Q422662
Q97237365		Q422662
Q108934219		Q422662
Q12421743		Q422755
Q18361100		Q422779
Q65172156		Q423195
Q86005669		Q423439
Q18377468		Q423746
Q20874098		Q423787
Q86007032		Q423804
Q97805207		Q423989
Q12911597		Q424156
Q111280637		Q424167
Q6799958		Q424378
Q3163076		Q424528
Q13081736		Q424528
Q27162398		Q424528
Q27294235		Q424528
Q12433116		Q424803
Q4214598		Q424915
Q17332854		Q425229
Q12420751		Q425236
Q28091449		Q425555
Q9170476		Q425941
Q16552279		Q426401
Q107156248		Q429022
Q19595875		Q467634
Q27163021		Q471781
Q109436491		Q473546
Q12460616		Q485277
Q66589551		Q485277
Q65162529		Q523771
Q56353520		Q531965
Q27074465		Q539799
Q32039285		Q539799
Q48938156		Q546957
Q3333740		Q550017
Q15633794		Q550017
Q5392982		Q570183
Q15078682		Q575823
Q27077851		Q596708
Q12430376		Q613394
Q4259509		Q628657
Q22075899		Q707939
Q72443839		Q707939
Q15628322		Q753270
Q72443268		Q4890915
Q86004867		Q4897378
Q72443350		Q4902548
Q63390502		Q4915367
Q27271833		Q4917163
Q12538134		Q4918361
Q20670648		Q4919176
Q15726072		Q4947574
Q65167355		Q5013568
Q12234313		Q5016083
Q113026082		Q5038067
Q13024945		Q5057222
Q13024944		Q5057295
Q65162651		Q5101067
Q76326083		Q5120862
Q86005989		Q5134875
Q82916454		Q5184693
Q27284194		Q5205896
Q72461344		Q5207712
Q86006729		Q5280078
Q65162781		Q5284770
Q27077141		Q5321370
Q65167849		Q781304
Q12414753		Q804525
Q12729992		Q804525
Q16633962		Q804525
Q27281587		Q810210
Q27156999		Q818263
Q12439864		Q899008
Q12439358		Q903345
Q86011264		Q904321
Q16574948		Q905844
Q25388738		Q905844
Q5442965		Q906987
Q86010795		Q907623
Q34025206		Q907695
Q4968064		Q917052
Q111304708		Q930170
Q4347152		Q933664
Q10693763		Q933664
Q22686595		Q937551
Q15632776		Q992192
Q15633257		Q996659
Q61073777		Q1032539
Q72515044		Q1042313
Q4503669		Q1052617
Q6749031		Q1074417
Q13027544		Q1076248
Q76005841		Q1076248
Q27272058		Q1103434
Q16688913		Q1104470
Q10395587		Q1107746
Q16038950		Q1122863
Q42807541		Q1122863
Q55120417		Q1147038
Q5272479		Q1209399
Q11694138		Q1209399
Q9058682		Q1210367
Q12120254		Q15634245
Q18212239		Q15634245
Q15730327		Q15643860
Q408794		Q15646788
Q42800260		Q15646788
Q27254643		Q15725553
Q27281583		Q15725556
Q64970332		Q15726023
Q18692311		Q15726028
Q4161313		Q15726037
Q18205138		Q15726062
Q27115762		Q15726108
Q82815705		Q15726156
Q20979785		Q15730274
Q26840767		Q15975449
Q27231526		Q16154823
Q19285891		Q16512783
Q27281163		Q16635988
Q18212418		Q16685889
Q19258091		Q16801494
Q3333491		Q16830195
Q18212231		Q16854883
Q17080371		Q16886625
Q17633195		Q16977586
Q72502600		Q27093941
Q72471259		Q27094115
Q27254866		Q27094161
Q27278085		Q27094625
Q65056894		Q27094625
Q72507767		Q27094767
Q27460410		Q27094815
Q29474845		Q27107278
Q72486684		Q27107471
Q72443894		Q27108242
Q27149739		Q27094976
Q72439994		Q27095165
Q72462626		Q27095232
Q72496933		Q27095242
Q72443628		Q27095377
Q30314533		Q27095558
Q27274945		Q27095564
Q30314540		Q27095593
Q27253588		Q27095620
Q27280166		Q27095651
Q15726122		Q3302873
Q16633749		Q3302873
Q22808397		Q3348789
Q30328698		Q3375145
Q4138051		Q3462914
Q12217505		Q3482900
Q12458809		Q3498849
Q17333339		Q3498849
Q72469655		Q3498849
Q15709217		Q3539707
Q58876675		Q3544981
Q7706362		Q3575609
Q20980611		Q3604561
Q86004682		Q3633495
Q112942952		Q3638978
Q15643858		Q3639883
Q911713		Q3644426
Q27117274		Q3676516
Q18467412		Q3707637
Q27165580		Q3708860
Q4918359		Q3757667
Q72446535		Q3757667
Q5567526		Q3771944
Q5613791		Q3778223
Q12438748		Q3792047
Q4319181		Q3801335
Q86008899		Q3831365
Q7230327		Q3908488
Q13026832		Q3940221
Q65168435		Q4024647
Q8073804		Q4024685
Q110323810		Q21396205
Q18213075		Q21663194
Q27080014		Q21820633
Q305535		Q22075855
Q27262516		Q22075867
Q24730219		Q22079568
Q27252919		Q22338118
Q27237339		Q22668718
Q27116251		Q22809053
Q27253941		Q22829257
Q65167717		Q22905888
Q76010405		Q22905888
Q27101969		Q22911784
Q19707580		Q22949185
Q27257807		Q22949185
Q27451715		Q23055239
Q45410269		Q23058972
Q45410322		Q23418551
Q45410445		Q23464928
Q82929231		Q23808727
Q11305391		Q7885065
Q82003486		Q7885065
Q65163768		Q27108401
Q106391346		Q27108401
Q72516820		Q27108585
Q70486067		Q27108640
Q55901850		Q27109037
Q109040352		Q27109891
Q83242015		Q27110007
Q27164809		Q7907645
Q72516072		Q7914515
Q105112475		Q7922030
Q104213806		Q8043134
Q27281759		Q9131773
Q15628151		Q9207442
Q28535271		Q9207442
Q25531206		Q9335141
Q48937932		Q9335141
Q56289894		Q9549728
Q106902667		Q9549728
Q25323985		Q9658061
Q10541790		Q10337052
Q11587664		Q10337052
Q30947830		Q10337052
Q15410176		Q10382411
Q15424785		Q10389869
Q63395840		Q10395568
Q27269101		Q10402888
Q27260948		Q10878625
Q2596619		Q2130328
Q27159443		Q2167420
Q27117329		Q2171387
Q15726173		Q2190661
Q21099681		Q2216854
Q3746861		Q2256447
Q18362780		Q2352958
Q12414428		Q2377230
Q65329852		Q2377230
Q2832213		Q2406741
Q4321593		Q2408891
Q21099105		Q2409972
Q86010958		Q2412605
Q20968557		Q2415195
Q15730323		Q2436330
Q3538729		Q2452431
Q7840266		Q2452431
Q15659969		Q2454591
Q111235480		Q2469703
Q27123523		Q2515411
Q16978859		Q2527228
Q20965419		Q2563907
Q12451416		Q2631277
Q11697239		Q2645434
Q54408954		Q2651784
Q27896689		Q2657418
Q28966432		Q2672058
Q31190347		Q2672058
Q29083196		Q2700125
Q12412224		Q2738870
Q28687510		Q209343
Q20972151		Q209357
Q21698643		Q212553
Q72516705		Q212774
Q12442520		Q220672
Q72440077		Q220672
Q65168009		Q229944
Q1919403		Q229999
Q27456792		Q238548
Q75998418		Q245487
Q6076005		Q248466
Q12736413		Q248466
Q2916788		Q263284
Q18363548		Q266210
Q16634516		Q276735
Q12439639		Q283917
Q16109495		Q285911
Q12456986		Q296694
Q72506880		Q303472
Q18228508		Q303824
Q12430375		Q304850
Q25528089		Q309033
Q12442538		Q309038
Q12819427		Q309038
Q55705158		Q309038
Q12821416		Q310473
Q20965418		Q310473
Q15645484		Q312244
Q12823317		Q319541
Q13168747		Q319541
Q49074801		Q319541
Q110496247		Q319541
Q15645076		Q328692
Q65306236		Q328692
Q17154073		Q348260
Q12456411		Q369048
Q4164132		Q382703
Q72513590		Q382703
Q20817002		Q385347
Q94502610		Q394317
Q12415634		Q407153
Q25527517		Q407153
Q13169218		Q407300
Q12869511		Q407721
Q12439649		Q407743
Q12831504		Q407796
Q13167247		Q407796
Q21099271		Q407815
Q65167880		Q6955226
Q18590461		Q7028230
Q63392138		Q7028230
Q72508280		Q7081287
Q91504131		Q7108427
Q86010959		Q7115675
Q16108978		Q7116436
